"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","","","","","","Planning Your Course Structure","","","","https://www.swinburne.edu.au/courses/enrolling/planning-your-course-structure/study-online-units/","https://www.swinburne.edu.au/courses/enrolling/planning-your-course-structure/study-online-units/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Setting UP Your Class Timetable","","","","https://www.swinburne.edu.au/courses/enrolling/setting-up-your-class-timetable/","https://www.swinburne.edu.au/courses/enrolling/setting-up-your-class-timetable/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Taking Time OFF from Study","","","","https://www.swinburne.edu.au/courses/enrolling/taking-time-off-from-study/","https://www.swinburne.edu.au/courses/enrolling/taking-time-off-from-study/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Taking Time OFF from Study","","","","https://www.swinburne.edu.au/courses/enrolling/taking-time-off-from-study/local-students/","https://www.swinburne.edu.au/courses/enrolling/taking-time-off-from-study/local-students/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Understanding Your Offer","","","","https://www.swinburne.edu.au/courses/enrolling/understanding-your-offer/","https://www.swinburne.edu.au/courses/enrolling/understanding-your-offer/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Fees for Local Students","","","","https://www.swinburne.edu.au/courses/fees/fees-for-local-students/","https://www.swinburne.edu.au/courses/fees/fees-for-local-students/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Fees for Local Students","","","","https://www.swinburne.edu.au/courses/fees/fees-for-local-students/paying-your-fees/","https://www.swinburne.edu.au/courses/fees/fees-for-local-students/paying-your-fees/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Loans Discounts Local Students","","","","https://www.swinburne.edu.au/courses/fees/loans-discounts-local-students/","https://www.swinburne.edu.au/courses/fees/loans-discounts-local-students/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Loans Discounts Local Students","","","","https://www.swinburne.edu.au/courses/fees/loans-discounts-local-students/fee-help-loan/","https://www.swinburne.edu.au/courses/fees/loans-discounts-local-students/fee-help-loan/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Student Services Amenities FEE","","","","https://www.swinburne.edu.au/courses/fees/student-services-amenities-fee/","https://www.swinburne.edu.au/courses/fees/student-services-amenities-fee/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Applied Innovation","","","","https://www.swinburne.edu.au/courses/find-a-course/applied-innovation/","https://www.swinburne.edu.au/courses/find-a-course/applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Arts Humanities Social Sciences","","","","https://www.swinburne.edu.au/courses/find-a-course/arts-humanities-social-sciences/","https://www.swinburne.edu.au/courses/find-a-course/arts-humanities-social-sciences/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Aviation","","","","https://www.swinburne.edu.au/courses/find-a-course/aviation/","https://www.swinburne.edu.au/courses/find-a-course/aviation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Built Environment Architecture","","","","https://www.swinburne.edu.au/courses/find-a-course/built-environment-architecture/","https://www.swinburne.edu.au/courses/find-a-course/built-environment-architecture/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Business","","","","https://www.swinburne.edu.au/courses/find-a-course/business/","https://www.swinburne.edu.au/courses/find-a-course/business/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Business Foundational","","","","https://www.swinburne.edu.au/courses/find-a-course/business/business-foundational/","https://www.swinburne.edu.au/courses/find-a-course/business/business-foundational/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Design","","","","https://www.swinburne.edu.au/courses/find-a-course/design/","https://www.swinburne.edu.au/courses/find-a-course/design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Download Course Guide","","","","https://www.swinburne.edu.au/courses/find-a-course/download-course-guide/","https://www.swinburne.edu.au/courses/find-a-course/download-course-guide/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Education","","","","https://www.swinburne.edu.au/courses/find-a-course/education/","https://www.swinburne.edu.au/courses/find-a-course/education/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Engineering","","","","https://www.swinburne.edu.au/courses/find-a-course/engineering/","https://www.swinburne.edu.au/courses/find-a-course/engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Film Television","","","","https://www.swinburne.edu.au/courses/find-a-course/film-television/","https://www.swinburne.edu.au/courses/find-a-course/film-television/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Games Animation","","","","https://www.swinburne.edu.au/courses/find-a-course/games-animation/","https://www.swinburne.edu.au/courses/find-a-course/games-animation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Health","","","","https://www.swinburne.edu.au/courses/find-a-course/health/","https://www.swinburne.edu.au/courses/find-a-course/health/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Biomedical Science Frequently Asked Questions","Bachelor","","","https://www.swinburne.edu.au/courses/find-a-course/health/biomedical/bachelor-of-biomedical-science-frequently-asked-questions/","https://www.swinburne.edu.au/courses/find-a-course/health/biomedical/bachelor-of-biomedical-science-frequently-asked-questions/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Information Technology","","","","https://www.swinburne.edu.au/courses/find-a-course/information-technology/","https://www.swinburne.edu.au/courses/find-a-course/information-technology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","LAW","","","","https://www.swinburne.edu.au/courses/find-a-course/law/","https://www.swinburne.edu.au/courses/find-a-course/law/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Media Communication","","","","https://www.swinburne.edu.au/courses/find-a-course/media-communication/","https://www.swinburne.edu.au/courses/find-a-course/media-communication/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Nursing","","","","https://www.swinburne.edu.au/courses/find-a-course/nursing/","https://www.swinburne.edu.au/courses/find-a-course/nursing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Podcast","","","","https://www.swinburne.edu.au/courses/find-a-course/podcast/","https://www.swinburne.edu.au/courses/find-a-course/podcast/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Psychology","","","","https://www.swinburne.edu.au/courses/find-a-course/psychology/","https://www.swinburne.edu.au/courses/find-a-course/psychology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Science","","","","https://www.swinburne.edu.au/courses/find-a-course/science/","https://www.swinburne.edu.au/courses/find-a-course/science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Trades Apprenticeships","","","","https://www.swinburne.edu.au/courses/find-a-course/trades-apprenticeships/","https://www.swinburne.edu.au/courses/find-a-course/trades-apprenticeships/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","2026 Study Expo","","","","https://www.swinburne.edu.au/courses/intakes/mid-year/2026-study-expo/","https://www.swinburne.edu.au/courses/intakes/mid-year/2026-study-expo/","","","","Course name from page title / cleaned URL."
